,Date,Review,Sentiment
9546,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9547,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9548,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9549,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9550,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9551,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9552,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9553,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9554,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9555,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9556,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9557,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9558,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9559,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9560,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9561,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9562,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9563,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9564,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9565,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9566,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9567,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9568,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9569,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9570,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9571,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9572,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9573,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9574,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9575,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9576,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9577,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9578,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9579,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9580,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9581,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9582,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9583,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9584,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9585,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9586,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9587,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9588,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9589,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9590,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9591,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9592,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9593,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9594,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9595,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9596,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9597,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9598,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9599,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9600,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9601,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9602,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9603,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9604,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9605,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9606,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9607,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9608,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9609,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9610,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9611,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9612,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9613,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9614,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9615,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9616,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9617,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9618,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9619,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9620,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9621,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9622,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9623,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9624,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9625,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9626,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9627,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9628,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9629,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9630,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9631,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9632,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9633,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9634,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9635,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9636,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9637,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9638,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9639,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9640,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9641,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9642,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9643,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9644,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9645,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9646,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9647,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9648,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9649,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9650,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9651,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9652,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9653,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9654,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9655,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9656,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9657,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9658,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9659,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9660,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9661,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9662,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9663,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9664,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9665,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9666,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9667,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9668,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9669,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9670,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9671,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9672,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9673,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9674,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9675,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9676,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9677,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9678,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9679,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9680,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9681,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9682,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9683,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9684,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9685,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9686,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9687,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9688,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9689,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9690,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9691,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9692,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9693,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9694,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9695,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9696,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9697,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9698,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9699,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9700,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9701,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9702,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9703,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9704,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9705,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9706,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9707,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9708,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9709,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9710,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9711,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9712,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9713,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9714,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9715,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9716,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9717,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9718,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9719,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9720,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9721,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9722,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9723,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9724,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9725,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9726,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9727,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9728,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9729,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9730,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9731,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9732,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9733,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9734,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9735,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9736,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9737,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9738,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9739,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9740,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
9741,2018-09-12 16:57:00,none unskilled skilled jobs r union union protection minimum wage best fuck cares employment wages r povertylevel votebluetosaveamerica voteunion,1
9742,2018-09-02 18:08:00,live povertylevel u help attdeals,0
9743,2018-08-21 08:44:00,dont kids would want day care employees making hour watching kids lowwages povertylevel povertypic erpgax,0
9744,2018-08-09 22:02:00,teachers like husband pay supplies pocket raise canttakevacation lowteacherpay povertylevel,0
9745,2018-07-28 06:13:00,economicdevelopments gdp povertylevel lifeexpectancy proportion workers agriculture changes physical qualityoflife,0
9746,2018-07-13 16:12:00,going stop trying take money hardworking american pockets already live povertylevel struggling healthcare costs pay families defunct polluting welfarequeen business millionaires afford pic bfkwonva,-1
9747,2018-07-13 08:13:00,nope important followers drops goes day think anyone really cares year old deplorable retiree living povertylevel say nearly exciting enough,1
9748,2018-09-26 21:27:00,omg holocaust survivors usa roughly live povertylevel claimsconference funneled millions toward ngos educational purposes holocaust survivors die poverty done,-1
9749,2018-09-25 12:43:00,talking flattaxrate every dollar povertylevel w deductions exemptions ending ficacap would agree using progressiverates exemptions lie pander respective enabler specialinterestspic ecvnyvn,1
9750,2018-09-24 04:28:00,believe taxes fairly applied progressive taxes claim make therich pay fair share exemptions put poverty line reported income good better nominal flattaxrate every dollar povertylevel noexemptions,1
9751,2018-09-13 12:38:00,today program ptv quetta pakistan live dr ishaq baloch ghafar rind councler ali ahmad reki topic government balochistan issues challenges health education agriculture povertylevel balochistanpic brknfttzy,0
